id,zipcode,lot-len,lot-width,lot-area,house-area,garden-size,balcony,x-coor,y-coor,buildyear,bathrooms,taxvalue,retailvalue,energy-eff,monument
10301,3525,14.7,19.7,289,190,238,1,2644,5955,2001,1,162400,195000,0,1
10302,3525,63.5,13,826,183,735,1,2973,5629,1983,2,238700,278000,0,0
10303,3525,45.5,14.3,651,171,561,1,2507,5587,2001,1,205300,263000,0,0
10304,3525,38.6,17.2,664,167,601,1,2475,5729,1991,2,204800,257000,0,0
10305,3525,13.1,19.6,257,196,158,1,2674,5800,1999,1,161200,199000,0,1
10306,3525,22.5,12.2,275,173,200,0,2946,5555,2005,1,150100,185000,0,0
10307,3525,51.6,13.7,707,180,628,1,2585,5724,1993,1,219100,269000,0,0
10308,3525,13.6,13.5,184,195,91,0,2457,5649,2001,2,149600,202000,0,0
10309,3525,34.4,14,482,131,385,0,2946,5946,1987,2,155900,171000,0,1
10310,3525,21.9,14.3,313,115,225,1,2879,5718,1999,1,121000,148000,1,0
10311,3525,23.6,12.5,295,121,235,0,2562,5816,1981,1,121900,159000,0,0
10312,3525,39.8,17.7,704,140,640,1,2605,5692,1980,1,194600,241000,0,0
10313,3525,11.3,15.5,175,172,120,0,2460,5644,2000,2,134500,184000,0,0
10314,3525,26.6,12.6,335,182,242,1,2727,5692,2005,2,164500,206000,0,0
10315,3525,43.7,17.8,777,96,703,0,2680,5535,1988,1,179200,228000,1,0
10316,3525,9.5,16.4,155,156,64,0,2451,5606,1994,2,121900,172000,0,0
10317,3525,52.7,16.6,874,91,814,1,2887,5591,1983,1,190700,229000,1,0
10318,3525,17.3,13.4,232,182,172,0,2924,5883,1993,1,149000,170000,0,0
10319,3525,27,12.4,335,178,237,1,2723,5819,2002,1,162100,197000,0,1
10320,3525,37.2,11.5,428,172,354,0,2557,5792,1999,1,172400,214000,0,0
10321,3528,11.8,11.4,135,87,76,1,2473,5742,1999,1,72500,117000,1,0
10322,3528,7.2,19.6,141,114,45,1,2628,5934,1999,1,89600,128000,1,0
10323,3528,6.9,16.2,111,95,38,1,2411,5981,1996,1,73700,114000,1,0
10324,3528,6.8,17.3,118,95,29,1,2595,5731,2000,1,74700,117000,1,0
10325,3528,6.4,17.5,112,108,28,1,2697,5624,1997,1,81600,124000,0,0
10326,3528,8.2,17.4,143,92,82,1,2487,5555,2005,1,76700,126000,1,0
10327,3528,9,15.4,139,91,65,1,2542,5782,2005,1,75500,118000,1,0
10328,3528,12.2,10.3,126,95,47,1,2514,5775,1996,1,75900,119000,1,0
10329,3528,7.1,19.5,139,107,71,1,2788,5614,1995,1,85100,127000,0,0
10330,3528,13.7,10.7,147,119,55,1,2394,5910,2005,1,93500,138000,1,0
10331,3528,10.5,13.3,139,106,65,1,2379,5959,1997,1,84500,127000,0,0
10332,3528,10.2,12.6,129,95,52,1,2389,5561,2005,1,76400,127000,1,0
10333,3528,7.2,17.9,129,80,56,1,2627,5926,1998,1,67400,103000,1,0
10334,3528,8.2,14.6,120,106,32,1,2783,5955,2005,1,81600,114000,1,0
10335,3528,6.3,18.4,115,85,25,1,2621,5831,1999,1,68300,106000,1,0
10336,3528,6.8,19.1,129,86,44,1,2541,5771,1998,1,71000,113000,1,0
10337,3528,7.7,15,116,111,19,1,2629,5924,2004,1,84000,121000,1,0
10338,3528,8.4,13.9,117,118,23,1,2711,5768,2002,1,88400,128000,1,0
10339,3528,11.8,11.9,141,95,41,1,2343,5989,1996,1,78200,118000,1,0
10340,3528,10.1,13.3,134,108,53,1,2604,5684,1995,1,84900,129000,0,0
10341,3800,54.1,10.4,563,167,464,1,2757,5376,1992,2,214700,272000,0,0
10342,3800,66.1,17.6,1164,161,1101,1,2660,5237,1995,1,301200,369000,0,1
10343,3800,86.3,11.8,1018,134,965,2,2657,5382,1997,2,263100,331000,0,1
10344,3800,95.8,12.3,1178,242,1087,1,2977,5358,2009,1,351900,419000,0,1
10345,3800,32.2,17.2,554,228,454,1,2952,5215,1996,2,249900,297000,0,1
10346,3800,51.5,15.9,819,130,769,0,2708,5109,1991,1,230900,281000,0,1
10347,3800,66.5,11.1,738,237,660,1,2702,5308,2005,2,282900,349000,0,0
10348,3800,93.6,10.7,1001,138,950,2,2773,5200,1992,1,263000,319000,0,0
10349,3800,32.9,18.1,595,190,535,1,2805,5152,2001,1,233300,282000,0,0
10350,3800,46.7,10.9,509,248,432,1,2944,5435,2004,1,255200,310000,0,1
10351,3800,63,14,882,241,822,1,2601,5412,1998,1,306900,384000,0,1
10352,3800,37.7,15.6,588,162,511,1,2641,5386,1999,2,215400,277000,0,0
10353,3800,34.4,19.4,668,133,588,1,2785,5337,2010,2,210000,263000,1,1
10354,3800,60.6,19.8,1200,211,1116,0,2876,5234,1990,1,336600,401000,0,1
10355,3800,71,10.3,731,154,648,0,2915,5212,2009,2,232100,279000,1,1
10356,3800,43.9,16.5,724,154,643,1,2838,5113,2004,2,231000,276000,0,1
10357,3800,83.5,11.4,952,212,889,2,2868,5108,2006,1,300000,354000,0,1
10358,3800,62.7,18.6,1167,121,1098,0,2927,5269,1994,1,277700,332000,0,0
10359,3800,62.4,19.2,1199,222,1107,1,2800,5296,1996,1,343100,414000,0,0
10360,3800,52.4,13.3,697,158,646,0,2733,5245,2009,2,229400,284000,1,0
10361,3520,42.2,15.8,666,98,584,0,2010,5499,1977,1,168700,222000,0,0
10362,3520,37.7,18.2,686,104,612,0,2068,5247,1984,1,175300,230000,0,0
10363,3520,21.1,19.9,419,147,345,0,2024,5269,1970,2,161100,213000,0,1
10364,3520,83.2,11.4,949,125,881,0,2218,5333,1985,2,227400,295000,0,1
10365,3520,11,10,110,156,59,1,2184,5161,1977,1,120100,170000,0,0
10366,3520,40.5,19,770,99,714,1,2111,5011,1978,1,184900,236000,0,0
10367,3520,10.9,12,131,125,78,0,2154,5011,1981,2,104700,148000,0,0
10368,3520,49.5,18.4,910,149,810,0,2053,5455,1971,2,235900,301000,0,0
10369,3520,31.7,18.6,589,91,498,0,2496,5006,1981,1,153000,204000,0,0
10370,3520,38,16.4,623,152,533,1,2225,5398,1972,2,194700,259000,0,1
10371,3520,35.8,11.7,419,87,352,0,2409,5329,1975,1,125100,183000,0,0
10372,3520,38.7,16,619,125,537,1,2220,5242,1981,2,177900,236000,0,1
10373,3520,18.8,19.3,363,159,312,1,2331,5247,1981,2,159900,223000,0,0
10374,3520,29.5,17.6,520,106,467,0,2330,5009,1977,1,151600,203000,0,0
10375,3520,43.1,20,862,88,812,0,2337,5357,1983,1,192100,258000,1,0
10376,3520,9.9,12.6,125,105,61,1,2127,5061,1983,1,91800,134000,0,0
10377,3520,31.2,18.4,574,132,524,0,2070,5367,1977,2,175300,233000,0,0
10378,3520,25.3,11.1,281,103,206,0,2090,5050,1981,1,114000,159000,0,0
10379,3520,35.8,20,715,111,649,0,2091,5240,1973,1,183900,240000,0,0
10380,3520,62.4,13.6,849,141,796,1,2357,5131,1981,1,222000,287000,0,0
10381,3525,9.9,19.1,190,117,138,1,2521,5622,2000,1,103700,148000,1,0
10382,3525,47.1,15.5,730,99,664,0,2699,5954,2002,1,173900,202000,1,0
10383,3525,43.9,15.3,672,162,598,1,2735,5806,1981,1,203000,240000,0,0
10384,3525,37.4,14.4,539,192,476,1,2549,5526,2004,1,201100,259000,0,0
10385,3525,17.7,14.1,249,170,197,1,2789,5823,1983,1,144400,174000,0,1
10386,3525,43.8,17.5,766,101,677,1,2925,5943,2002,1,180500,200000,1,1
10387,3525,17.7,19.5,346,97,250,1,2416,5915,1999,1,115100,153000,1,0
10388,3525,65.8,13.4,882,199,817,0,2477,5557,1987,2,256700,324000,0,0
10389,3525,39.8,18.4,733,180,653,1,2726,5853,1990,2,223000,261000,0,0
10390,3525,59,13.5,797,100,744,0,2487,5564,1980,1,184600,241000,0,0
10391,3525,19.7,17.4,343,94,264,1,2719,5720,1981,1,112900,146000,0,0
10392,3525,36.3,16.9,614,157,525,1,2964,5552,1987,1,191300,228000,0,0
10393,3525,56.3,11.4,642,136,569,1,2530,5631,1983,1,182900,234000,0,0
10394,3525,19.8,16.9,335,100,281,1,2412,5929,2004,1,115300,153000,1,0
10395,3525,31.3,17.8,558,200,508,0,2575,5746,1982,2,208700,256000,0,1
10396,3525,45.7,18.4,841,124,766,0,2440,5678,1995,2,205600,262000,0,1
10397,3525,44.5,14.1,627,97,561,0,2691,5710,1986,1,157300,194000,0,0
10398,3525,49.5,16.5,816,198,760,1,2847,5609,1984,1,246200,293000,0,0
10399,3525,65.5,11,721,123,649,1,2610,5920,2002,1,187000,222000,1,0
10400,3525,18.4,14.2,261,161,188,0,2818,5867,2002,1,140800,166000,0,0
10401,3528,5.7,19.5,112,108,20,1,2385,5823,1997,1,81600,127000,0,0
10402,3528,7.6,14.9,113,117,15,1,2305,5757,1995,1,87200,133000,0,0
10403,3528,8.4,15.4,130,80,75,1,2301,5689,1998,1,67500,112000,1,0
10404,3528,14,10.5,147,93,91,1,2565,5508,1997,1,77900,127000,1,0
10405,3528,10.2,14.7,150,93,59,1,2498,5683,1996,1,78300,125000,1,0
10406,3528,7,17.6,123,85,62,1,2476,5683,2004,1,69500,115000,1,0
10407,3528,7,19.7,138,86,53,1,2680,5897,2001,1,72300,108000,1,0
10408,3528,10.3,11.9,122,112,54,1,2570,5648,1997,1,85500,132000,0,0
10409,3528,9,12.4,112,92,17,1,2589,5538,2002,1,72000,118000,1,0
10410,3528,13.2,10.7,141,82,88,1,2778,5963,1996,1,70400,102000,1,0
10411,3528,8.2,13.9,114,95,36,1,2656,5928,2005,1,74100,109000,1,0
10412,3528,6.5,18.3,119,117,69,1,2540,5731,1996,1,88100,133000,0,0
10413,3528,5.8,20,115,103,34,1,2638,5527,1996,1,79100,126000,0,0
10414,3528,9,14.6,132,84,60,1,2706,5995,1998,1,70200,102000,1,0
10415,3528,6.7,16.3,110,80,35,1,2638,5883,1997,1,64500,100000,1,0
10416,3528,11,11.4,125,110,38,1,2618,5657,1998,1,84800,129000,0,0
10417,3528,12.9,10.7,138,120,78,1,2326,5854,2002,2,92700,137000,1,0
10418,3528,6.6,17.7,116,111,55,1,2357,5584,1997,1,84000,135000,0,0
10419,3528,8.7,12.7,110,110,47,1,2505,5968,1996,1,82500,122000,0,0
10420,3528,13.9,10.1,140,105,66,1,2368,5968,1996,1,84000,125000,0,0
10421,3800,62.8,16.5,1036,228,936,1,2600,5470,2008,2,322200,399000,0,0
10422,3800,68.8,16.9,1163,247,1063,1,2641,5268,2005,1,352700,430000,0,0
10423,3800,79.7,14.4,1148,224,1085,1,2896,5073,2010,1,336600,393000,0,0
10424,3800,66,13.7,904,171,809,1,2997,5100,2001,1,268200,312000,0,0
10425,3800,31,19.8,614,237,543,1,2994,5426,2005,1,264300,319000,0,0
10426,3800,83.7,12.3,1029,137,973,0,2726,5021,1996,2,266600,318000,0,1
10427,3800,33.9,20,677,221,619,0,2872,5483,1998,2,264200,321000,0,0
10428,3800,44.7,16.7,746,211,648,1,2657,5130,1991,1,268500,327000,0,1
10429,3800,58.5,10.6,620,231,558,1,2747,5449,1996,2,261600,325000,0,0
10430,3800,54.3,13,706,234,633,1,2776,5284,2002,2,276300,338000,0,0
10431,3800,85.3,11.8,1007,213,952,1,2789,5193,2006,1,308900,371000,0,0
10432,3800,57.6,12.4,714,161,626,0,2788,5452,2006,1,233700,291000,1,0
10433,3800,45.8,12.3,563,201,464,1,2779,5213,2008,2,235100,287000,0,1
10434,3800,85,12.3,1045,206,989,0,2731,5245,1998,2,310400,377000,0,0
10435,3800,48.8,15.1,737,185,640,1,2924,5136,2002,1,251600,297000,0,0
10436,3800,46.3,13.4,620,203,559,1,2955,5088,1992,2,244800,286000,0,1
10437,3800,61,18.6,1134,135,1065,1,2878,5299,1996,1,281100,340000,0,0
10438,3800,100.7,10.9,1098,157,999,1,2927,5037,2006,2,288900,336000,1,0
10439,3800,79.9,11.6,927,244,876,1,2978,5344,2000,2,315500,377000,0,1
10440,3800,41.3,18.5,764,216,703,2,2910,5199,2003,1,274200,326000,0,1
10441,3520,12.2,19.2,234,145,162,1,2179,5287,1977,2,132100,188000,0,1
10442,3520,29.8,11.2,334,120,281,0,2080,5134,1970,2,132100,182000,0,0
10443,3520,55.7,13.2,735,100,654,1,2338,5091,1977,1,180300,238000,0,0
10444,3520,30,18.5,555,142,494,0,2153,5290,1984,2,178500,237000,0,0
10445,3520,43.3,17.9,775,160,719,1,2052,5351,1975,1,222300,286000,0,0
10446,3520,62.3,14.4,897,96,847,1,2284,5091,1985,1,202200,262000,1,1
10447,3520,44.8,12.8,574,106,484,0,2201,5369,1979,1,159700,218000,0,1
10448,3520,6.7,19.8,133,127,38,0,2067,5445,1975,1,106200,156000,0,0
10449,3520,67.2,14.2,954,88,873,0,2290,5093,1976,1,205900,266000,0,0
10450,3520,13,17.7,230,85,178,0,2028,5344,1976,1,95500,144000,0,0
10451,3520,41.8,10.2,426,154,344,0,2013,5495,1985,1,166300,219000,0,0
10452,3520,81.3,11.1,902,101,837,1,2418,5036,1985,1,205900,267000,0,0
10453,3520,24.7,15.8,390,141,338,1,2091,5200,1972,1,153100,208000,0,0
10454,3520,38.2,11.5,439,87,383,1,2389,5449,1976,1,128100,187000,0,0
10455,3520,10.2,17.9,182,89,92,1,2078,5009,1984,1,90700,131000,1,0
10456,3520,37.1,19.8,734,148,656,0,2489,5058,1985,1,208900,269000,0,0
10457,3520,7.6,15.9,121,93,44,1,2132,5292,1970,1,84000,131000,0,0
10458,3520,23.7,12.4,294,88,219,0,2395,5276,1972,1,106900,165000,0,0
10459,3520,52.2,18,939,149,874,0,2108,5151,1978,1,240300,302000,0,1
10460,3520,57.5,10.6,610,94,532,1,2303,5257,1981,1,157900,216000,0,1
10461,3525,30.9,19.8,612,145,538,0,2587,5667,2002,1,183800,231000,0,0
10462,3525,46.2,14.3,660,139,582,0,2990,5861,1993,2,187400,208000,0,1
10463,3525,15.9,19.3,306,191,237,0,2854,5674,1988,2,165500,202000,0,1
10464,3525,49.7,17.5,869,196,804,0,2466,5550,2003,2,253000,321000,0,0
10465,3525,56.6,14.9,844,106,774,0,2870,5895,2003,1,195200,221000,1,0
10466,3525,41.7,19.4,809,148,747,1,2954,5596,2004,1,215200,254000,0,0
10467,3525,58.7,15.1,886,140,816,1,2835,5861,2003,1,221900,255000,0,1
10468,3525,35,12.2,427,200,327,0,2881,5703,1987,1,189100,222000,0,1
10469,3525,58.6,10,586,160,514,1,2826,5823,1996,1,188900,219000,0,0
10470,3525,28.4,15.2,431,169,342,0,2769,5968,1992,2,171100,195000,0,0
10471,3525,55.9,13.5,755,143,675,1,2503,5810,1982,2,204100,252000,0,0
10472,3525,38.2,16.9,645,153,594,0,2717,5542,1982,1,193600,242000,0,0
10473,3525,36.2,18.5,669,114,608,1,2949,5992,1994,1,173800,189000,0,1
10474,3525,27.5,10,275,105,224,1,2629,5964,1987,1,109300,135000,0,0
10475,3525,32.7,13.3,435,95,347,1,2575,5537,1993,1,127300,173000,1,0
10476,3525,24.6,13.4,329,104,250,0,2775,5633,2001,1,116800,152000,1,0
10477,3525,13.6,19.7,267,174,207,1,2596,5771,2004,2,149500,191000,0,1
10478,3525,19.5,16.4,319,129,245,0,2701,5868,1980,2,130300,160000,0,0
10479,3525,48.4,17.3,837,118,763,1,2882,5963,2000,1,201400,225000,1,0
10480,3525,29.1,19.7,573,173,511,1,2588,5904,1983,1,194800,233000,0,0
10481,3528,9,12.9,116,90,40,1,2746,5620,1997,1,71400,112000,1,0
10482,3528,10.1,13.1,132,87,78,1,2746,5870,2002,1,72000,106000,1,0
10483,3528,7.7,17.1,132,112,49,1,2423,5852,1995,1,87000,132000,0,0
10484,3528,8.4,15.3,128,115,53,1,2664,5954,1996,1,88200,125000,0,0
10485,3528,6.5,17.4,113,95,51,1,2311,5571,2001,1,74000,122000,1,0
10486,3528,5.9,18.9,112,96,18,1,2717,5882,2003,1,74400,109000,1,0
10487,3528,14.3,10.3,147,103,92,1,2772,5501,1996,1,83900,129000,0,0
10488,3528,7.7,19,146,99,68,1,2741,5589,2003,1,81300,124000,1,0
10489,3528,11.4,11.1,127,106,40,1,2540,5517,2005,1,82700,132000,1,0
10490,3528,7.9,18.1,143,96,64,1,2718,5549,1996,1,79100,123000,1,0
10491,3528,6.8,17.7,121,100,53,1,2425,5683,1995,1,78200,126000,0,0
10492,3528,12.4,11.7,145,115,74,1,2799,5761,2005,1,90800,129000,1,0
10493,3528,7.2,19.7,141,86,82,1,2498,5753,2001,1,72800,117000,1,0
10494,3528,7.5,16.5,123,111,55,1,2540,5986,1999,1,85100,123000,1,0
10495,3528,10.4,10.6,110,83,43,1,2325,5575,1999,1,66300,114000,1,0
10496,3528,7.4,18.5,137,100,57,1,2502,5903,1999,1,80600,121000,1,0
10497,3528,7,16,112,99,14,1,2754,5669,2000,1,76200,116000,1,0
10498,3528,9.4,15.7,147,101,76,1,2700,5901,1999,1,82700,119000,1,0
10499,3528,8.8,16.8,148,118,76,1,2664,5577,2004,1,93000,140000,1,0
10500,3528,10.4,11.8,123,87,45,1,2697,5782,2003,1,70700,108000,1,0
10501,3800,29.8,19.1,570,236,470,1,2906,5366,2009,2,257100,314000,0,0
10502,3800,51.4,12.4,637,147,581,1,2639,5384,1996,2,213800,276000,0,1
10503,3800,46.4,16.5,765,196,677,1,2852,5013,2010,2,262400,308000,0,1
10504,3800,75.6,14.3,1081,250,1015,1,2797,5063,1991,1,342200,403000,0,1
10505,3800,53.4,19.9,1063,147,994,1,2774,5104,2006,1,277700,332000,1,1
10506,3800,74.6,15.6,1163,246,1071,1,2809,5028,2008,2,352100,413000,0,0
10507,3800,68,14.2,965,200,906,1,2605,5430,1997,1,294800,369000,0,0
10508,3800,28.9,17.9,518,191,442,1,2752,5180,2007,2,222300,273000,0,0
10509,3800,35.7,19.2,685,186,617,2,2971,5125,2001,2,244400,287000,0,1
10510,3800,49.2,16.9,831,211,765,2,2970,5306,2006,1,281300,336000,0,1
10511,3800,47.4,16,759,137,671,1,2931,5350,2002,1,226100,277000,0,0
10512,3800,38.6,18.2,703,170,641,1,2752,5486,1994,1,237500,295000,0,0
10513,3800,81.1,12.2,990,161,923,1,2649,5364,2004,2,275100,344000,0,0
10514,3800,65.8,11.2,737,147,658,0,2698,5293,1992,1,228800,287000,0,0
10515,3800,66.7,15,1000,227,900,1,2847,5470,2006,1,316200,382000,0,1
10516,3800,32.7,19.5,638,190,572,0,2898,5402,2000,2,239700,295000,0,0
10517,3800,60.7,15.3,928,128,831,0,2615,5111,2003,1,246000,302000,1,1
10518,3800,105.3,10,1053,141,964,1,2643,5244,1999,1,272600,337000,0,0
10519,3800,38.6,17.5,675,212,576,1,2906,5261,1996,2,258500,311000,0,1
10520,3800,32.7,16.9,552,140,468,1,2952,5162,1991,2,196800,235000,0,0
10521,3520,64.6,10.1,652,98,554,0,2045,5142,1981,1,166600,217000,0,0
10522,3520,14.1,14.5,205,138,124,0,2378,5122,1978,2,123600,179000,0,0
10523,3520,59.7,15.8,944,143,867,0,2359,5103,1972,2,237400,304000,0,0
10524,3520,68,12.9,877,137,810,0,2291,5430,1982,2,223800,294000,0,0
10525,3520,19,20,380,106,319,0,2425,5213,1979,1,130600,190000,0,0
10526,3520,45.8,16.3,747,145,680,1,2327,5158,1983,2,209100,272000,0,0
10527,3520,26,11.8,307,116,233,0,2379,5113,1978,1,125700,182000,0,0
10528,3520,64.7,10.6,686,105,605,0,2284,5312,1971,1,175900,237000,0,0
10529,3520,38.6,13.4,517,83,456,1,2447,5397,1971,1,137400,197000,0,0
10530,3520,8.3,14.4,120,117,52,0,2141,5051,1975,1,98200,141000,0,0
10531,3520,59.8,14.9,891,157,834,1,2235,5043,1985,2,237900,300000,0,0
10532,3520,24.4,10.5,256,123,192,0,2009,5420,1983,1,122200,175000,0,0
10533,3520,32.8,18.1,593,112,511,1,2399,5246,1981,1,166200,228000,0,0
10534,3520,35.5,16.5,586,114,488,1,2262,5179,1984,1,166300,223000,0,1
10535,3520,9.9,12.8,127,160,47,0,2356,5448,1978,1,125100,185000,0,0
10536,3520,11.4,11.2,128,109,49,1,2125,5020,1973,1,94600,136000,0,0
10537,3520,42.5,19.6,833,81,753,1,2133,5087,1976,1,183600,237000,0,0
10538,3520,37.6,19.1,718,121,657,0,2208,5203,1979,1,190300,249000,0,0
10539,3520,17,11.1,189,133,104,0,2065,5488,1973,1,118200,169000,0,0
10540,3520,59.5,13.2,786,143,693,1,2427,5351,1981,2,213700,284000,0,0
10541,3525,24.6,10.5,258,198,190,1,2415,5948,2000,1,162500,205000,0,1
10542,3525,34.3,10.4,357,110,277,0,2832,5576,1989,1,124600,161000,0,0
10543,3525,60.9,11.1,676,135,580,1,2745,5915,1997,2,187400,217000,0,0
10544,3525,28.6,18.3,524,119,443,1,2516,5966,1987,1,155000,188000,0,0
10545,3525,50.6,11.5,582,100,502,0,2611,5915,2000,1,152300,183000,1,0
10546,3525,53.1,11.3,600,125,548,1,2780,5553,1993,1,170000,212000,0,1
10547,3525,17.2,12.7,218,197,163,0,2888,5674,1984,1,155900,189000,0,0
10548,3525,42.1,18,758,188,677,0,2610,5774,1998,2,231500,280000,0,0
10549,3525,11.7,17.7,207,114,114,1,2943,5838,2003,1,104500,120000,1,0
10550,3525,36.3,19.1,694,148,621,0,2473,5978,1982,1,197900,238000,0,0
10551,3525,56,15.9,890,122,816,1,2594,5549,2003,1,211700,268000,1,0
10552,3525,59.4,14.8,879,193,781,1,2582,5975,1995,2,252700,296000,0,0
10553,3525,43.9,19.4,852,138,754,1,2435,5595,1992,2,215600,277000,0,0
10554,3525,19.5,13,253,169,189,1,2623,5969,1995,2,144400,175000,0,0
10555,3525,68.1,10.2,695,198,600,1,2403,5802,1982,2,228100,284000,0,0
10556,3525,34.4,17.4,599,91,539,1,2724,5950,2000,1,149500,173000,1,0
10557,3525,60.3,11.5,693,177,616,0,2845,5653,1987,1,215200,256000,0,0
10558,3525,65.3,12.3,803,139,742,0,2789,5640,1988,2,208900,252000,0,0
10559,3525,66.2,11.7,774,180,718,1,2467,5900,1991,2,229100,278000,0,1
10560,3525,81.1,10.9,884,191,785,0,2632,5958,1995,2,252200,294000,0,0
10561,3528,6.5,18.1,118,90,28,1,2567,5984,1995,1,71700,108000,1,0
10562,3528,9.6,14.8,142,95,60,1,2424,5770,2005,1,78300,124000,1,0
10563,3528,10.8,13.3,144,90,72,1,2473,5861,1997,1,75600,118000,1,0
10564,3528,6.7,19.3,129,99,69,1,2795,5895,1995,1,78800,112000,0,0
10565,3528,7.4,19.4,144,95,89,1,2575,5541,2002,1,78600,127000,1,0
10566,3528,8.2,15.5,127,82,28,1,2306,5958,1995,1,68300,106000,1,0
10567,3528,7.9,14.5,115,98,19,1,2608,5532,2003,1,76100,123000,1,0
10568,3528,10.3,12,123,81,52,1,2682,5947,2002,1,67100,100000,1,0
10569,3528,8,17.7,141,98,53,1,2526,5813,2000,1,80000,122000,1,0
10570,3528,11.1,10,111,118,14,1,2691,5865,1999,1,87500,125000,1,0
10571,3528,9,15.4,138,110,55,1,2753,5665,2003,1,86700,128000,1,0
10572,3528,8.3,15.1,125,83,61,1,2455,5948,2003,1,68600,108000,1,0
10573,3528,7.5,17.9,134,90,41,1,2583,5852,1998,1,74100,113000,1,0
10574,3528,10.6,11.7,124,98,41,1,2731,5944,2003,1,77400,111000,1,0
10575,3528,10.3,11.3,116,115,65,1,2529,5588,2004,1,86400,135000,1,0
10576,3528,7.2,17,122,91,25,1,2303,5905,1998,1,72900,113000,1,0
10577,3528,6.4,18.5,118,92,39,1,2735,5521,1995,1,72900,116000,1,0
10578,3528,10.6,12.1,128,80,41,1,2579,5791,2004,1,67200,107000,1,0
10579,3528,5.9,19.7,117,108,67,1,2559,5516,1995,1,82400,132000,0,0
10580,3528,8.5,16.2,138,81,84,1,2647,5791,1995,1,69300,108000,1,0
10581,3800,46.9,19.6,920,191,821,0,2869,5460,1996,2,282600,343000,0,0
10582,3800,35.4,14.5,513,198,414,2,2678,5484,1992,1,225800,285000,0,1
10583,3800,43.9,12.2,535,158,474,1,2776,5469,1999,1,205100,258000,0,1
10584,3800,50.9,16.2,824,235,749,1,2681,5200,1990,1,294600,359000,0,0
10585,3800,67.4,16.9,1139,171,1061,0,2995,5382,1993,2,303500,364000,0,0
10586,3800,86.5,11.4,986,167,921,1,2832,5230,2004,1,278100,335000,0,0
10587,3800,36.7,16.3,599,196,539,0,2847,5454,2007,2,237500,293000,0,0
10588,3800,47.6,17.6,838,212,762,1,2686,5291,2010,1,282900,349000,0,1
10589,3800,55.4,11.7,648,228,548,1,2728,5147,1998,2,264000,320000,0,0
10590,3800,54.2,17.2,933,248,877,1,2974,5496,2004,2,318800,379000,0,0
10591,3800,52.9,13.2,698,197,613,1,2978,5011,2001,2,252900,292000,0,1
10592,3800,44.7,19,849,225,777,1,2830,5067,1992,1,292400,345000,0,1
10593,3800,64.8,17.4,1128,149,1038,0,2644,5057,1993,1,288600,348000,0,1
10594,3800,36.8,16.8,618,133,562,1,2767,5450,2001,2,202500,256000,1,0
10595,3800,37.8,14.3,541,157,449,1,2886,5295,1997,1,205400,252000,0,0
10596,3800,39.1,18.5,724,156,634,1,2642,5495,2008,1,232200,293000,1,0
10597,3800,61.4,17.3,1062,186,989,0,2984,5282,1993,1,300900,357000,0,0
10598,3800,99.7,11.1,1107,229,1028,0,2886,5496,1996,1,333500,399000,0,1
10599,3800,54.8,18.5,1014,159,921,1,2905,5269,2003,1,277500,333000,0,1
10600,3800,46.6,17.8,829,142,735,1,2684,5092,1997,2,239600,292000,0,1
10601,3520,44.6,10.4,464,124,371,0,2169,5215,1971,2,154000,207000,0,0
10602,3520,11.3,11.2,127,87,30,0,2024,5027,1975,1,81300,119000,0,0
10603,3520,39.2,17.8,697,125,616,1,2332,5049,1979,1,189600,248000,0,0
10604,3520,84.4,11.2,945,91,862,1,2083,5099,1983,1,206400,262000,1,1
10605,3520,67.1,11.1,745,101,679,0,2082,5032,1974,1,182400,233000,0,0
10606,3520,46.2,14.1,651,157,585,1,2451,5012,1982,1,201900,261000,0,1
10607,3520,25.1,18.5,465,84,389,0,2227,5439,1975,1,130200,185000,0,0
10608,3520,68.1,14.5,988,139,928,1,2356,5210,1979,2,241600,312000,0,0
10609,3520,23.2,13.7,318,109,220,0,2487,5452,1971,1,123100,183000,0,0
10610,3520,25.9,17.8,461,94,400,0,2379,5106,1985,1,135600,189000,1,0
10611,3520,78.9,10.4,821,146,733,0,2462,5434,1973,2,220800,291000,0,1
10612,3520,34.1,13.2,450,123,382,1,2301,5256,1971,2,151300,208000,0,0
10613,3520,8.9,15.6,139,113,78,0,2096,5367,1984,1,98700,149000,0,0
10614,3520,9.1,12.7,115,138,37,0,2334,5229,1971,1,110100,164000,0,0
10615,3520,71.8,12.8,919,115,847,0,2284,5211,1974,1,216900,282000,0,0
10616,3520,58.2,12.2,710,146,632,0,2206,5422,1973,2,204100,269000,0,0
10617,3520,60.3,14.5,874,157,791,1,2452,5322,1972,2,235300,307000,0,0
10618,3520,23.5,14,329,87,230,0,2263,5142,1984,1,111600,163000,1,0
10619,3520,63.2,14.6,922,135,835,1,2213,5329,1977,2,229300,297000,0,1
10620,3520,12.2,17,208,92,146,0,2425,5070,1981,1,96400,146000,0,0
10621,3525,27,16.4,443,90,366,1,2706,5506,1988,1,125500,167000,1,0
10622,3525,52.9,11,582,128,490,1,2916,5900,1988,2,169100,189000,0,1
10623,3525,20.2,18.7,378,114,278,1,2588,5955,1999,1,130100,161000,1,1
10624,3525,41.4,13.9,575,155,510,0,2416,5680,1991,1,184300,239000,0,0
10625,3525,15.8,18.7,295,171,219,0,2607,5686,1988,2,151900,197000,0,0
